1018.20,1018.51
1018.08,1018.37
1018.17,1018.22
1018.19,1018.53
1018.12,1018.41
1018.27,1018.56
1018.30,1018.60
1018.39,1018.68
1018.33,1018.67
1018.19,1018.53
1018.14,1018.49
1018.21,1018.52
1018.13,1018.50
1018.11,1018.42
1018.09,1018.39
1018.02,1018.38
1018.13,1018.40
1018.12,1018.39
1018.13,1018.30
1018.13,1018.54
1018.28,1018.55
1018.34,1018.66
1018.39,1018.68
1018.36,1018.70
1018.37,1018.70
1018.25,1018.54
1018.36,1018.61
1018.46,1018.73
1018.54,1018.83
1018.49,1018.77
1018.45,1018.72
1018.48,1018.79
1018.52,1018.83
1018.47,1018.80
1018.46,1018.78
1018.40,1018.75
1018.32,1018.63
1018.26,1018.56
1018.25,1018.58
1018.22,1018.53
1018.31,1018.56
1018.30,1018.53
1018.27,1018.55
1018.38,1018.66
1018.39,1018.69
1018.46,1018.76
1018.40,1018.70
1018.46,1018.71
1018.41,1018.69
1018.43,1018.71
1018.39,1018.70
1018.36,1018.55
1018.30,1018.59
1018.29,1018.62
1018.35,1018.67
1018.36,1018.71
1018.27,1018.65
1018.23,1018.59
1018.27,1018.64
1018.11,1018.49
1018.27,1018.58
1018.33,1018.61
1018.15,1018.61
1018.20,1018.57
1018.17,1018.46
1018.17,1018.48
1018.05,1018.43
1018.07,1018.38
1018.04,1018.40
1018.04,1018.37
1017.96,1018.30
1017.99,1018.34
1018.00,1018.29
1017.94,1018.24
1017.77,1018.07
1017.64,1017.59
1017.56,1017.89
1017.61,1017.94
1017.47,1017.80
1017.51,1017.85
1017.44,1017.62
1017.49,1017.83
1017.41,1017.76
1017.36,1017.53
1017.16,1017.51
1017.04,1017.40
1017.07,1017.42
1017.10,1017.41
1016.98,1017.30
1016.97,1017.28
1017.00,1017.33
1017.00,1017.36
1016.92,1017.26
1016.85,1017.16
1016.73,1016.84
1016.75,1017.06
1016.65,1017.05
1016.60,1016.95
1016.49,1016.75
1016.42,1016.76
1016.33,1016.58
1016.30,1016.46
1016.16,1016.53
1016.14,1016.45
1016.14,1016.45
1015.96,1016.40
1015.97,1016.02
1015.90,1016.22
1015.77,1016.03
1015.70,1015.99
1015.60,1015.94
1015.59,1015.86
1015.50,1015.65
1015.39,1015.63
1015.30,1015.62
1015.32,1015.57
1015.32,1015.63
1015.18,1015.50
1015.26,1015.53
1015.14,1015.48
1015.11,1015.45
1015.06,1014.75
1015.01,1015.31
1014.94,1015.00
1014.86,1015.17
1014.66,1015.00
1014.66,1014.93
1014.75,1014.97
1014.64,1014.88
1014.65,1014.90
1014.62,1014.92
1014.64,1014.92
1014.61,1014.91
1014.54,1014.82
1014.56,1014.87
1014.55,1014.76
1014.47,1014.65
1014.53,1014.29
1014.46,1014.81
1014.49,1014.81
1014.43,1014.78
1014.48,1014.83
1014.49,1014.80
1014.46,1014.90
1014.62,1014.95
1014.63,1014.92
1014.59,1014.84
1014.46,1014.80
1014.45,1014.69
1014.46,1014.73
1014.30,1014.46
1014.34,1014.65
1014.36,1014.69
1014.49,1014.76
1014.48,1014.83
1014.57,1014.94
1014.80,1015.09
1014.77,1015.20
1014.99,1015.05
1015.28,1015.51
1015.37,1015.69
1015.48,1015.71
1015.65,1015.89
1015.70,1015.95
1015.73,1016.08
1015.89,1016.19
1015.91,1016.22
1016.04,1016.22
1016.10,1016.43
1016.12,1016.42
1016.09,1016.44
1016.29,1016.49
1016.36,1016.74
1016.52,1016.84
1016.53,1016.93
1016.51,1016.86
1016.52,1016.94
1016.54,1016.91
1016.69,1017.02
1016.81,1017.16
1016.77,1017.17
1016.85,1017.23
1016.86,1017.18
1017.00,1017.36
1017.17,1017.52
1017.14,1017.47
1016.79,1017.43
1017.12,1017.51
1017.28,1017.63
1017.31,1017.69
1017.42,1017.80
1017.45,1017.88
1017.48,1017.90
1017.45,1017.82
1017.51,1017.85
1017.40,1017.83
1017.40,1017.75
1017.43,1017.85
1017.48,1017.87
1017.49,1017.88
1017.48,1017.89
1017.39,1017.83
1017.36,1017.74
1017.30,1017.73
1017.38,1017.79
1017.38,1017.81
1017.38,1017.76
1017.48,1017.82
1017.40,1017.79
1017.40,1017.72
1017.37,1017.78
1017.46,1017.83
1017.43,1017.81
1017.50,1017.87
1017.52,1017.93
1017.55,1017.90
1017.65,1017.99
1017.63,1017.99
1017.51,1017.92
1017.59,1017.95
1017.70,1018.07
1017.65,1017.95
1017.65,1017.97
1017.62,1017.93
1017.66,1018.05
1017.74,1018.11
1017.67,1017.99
1017.68,1018.03
1017.82,1018.19
1017.86,1018.21
1017.82,1018.22
1017.81,1018.11
1017.71,1018.06
1017.71,1018.06
1017.75,1018.09
1017.76,1018.07
1017.75,1018.09
1017.75,1018.08
1017.76,1018.06
1017.68,1018.06
1017.61,1017.96
1017.65,1017.91
1017.56,1017.88
1017.56,1017.95
1017.56,1017.89
1017.53,1017.89
1017.54,1017.90
1017.58,1017.90
1017.61,1017.98
1017.48,1017.93
1017.55,1017.96
1017.54,1017.84
1017.48,1017.86
1017.51,1017.83
1017.44,1017.86
1017.55,1017.91
1017.55,1017.88
1017.54,1017.96
1017.46,1017.86
1017.47,1017.82
1017.59,1017.96
1017.55,1017.95
1017.52,1017.92
1017.47,1017.84
1017.49,1017.88
1017.57,1017.97
1017.52,1017.92
1017.46,1017.86
1017.47,1017.93
1017.58,1017.87
1017.54,1017.85
1017.63,1017.94
1017.57,1017.90
1017.53,1017.96
1017.56,1017.90
1017.65,1018.02
1017.77,1018.05
1017.75,1018.14
1017.77,1018.12
1017.82,1018.15
1017.85,1018.22
1017.92,1018.29
1017.91,1018.38
1017.91,1018.30
1018.04,1018.39
1017.95,1018.27
1017.94,1018.28
1017.93,1018.32
1017.94,1018.29
1017.98,1018.32
1017.96,1018.27
1018.16,1018.49
1018.11,1018.49
1018.15,1018.48
1018.27,1018.60
1018.26,1018.62
1018.32,1018.65
1018.24,1018.65
1018.33,1018.63
1018.48,1018.78
1018.48,1018.78
1018.57,1018.84
1018.45,1018.83
1018.49,1018.79
1018.48,1018.72
1018.55,1018.86
1018.54,1018.84
1018.55,1018.95
1018.62,1018.97
1018.70,1018.78
1018.53,1018.91
1018.68,1019.06
1018.84,1019.14
1018.83,1019.22
1018.92,1019.24
1019.04,1019.36
1019.03,1019.36
1019.19,1019.47
1019.13,1019.49
1019.19,1019.60
1019.25,1019.58
1019.00,1019.50
1019.12,1019.48
1019.08,1019.40
1019.07,1019.39
1019.00,1019.37
1019.04,1019.33
1018.97,1019.35
1018.99,1019.27
1018.97,1019.34
1019.10,1019.40
1019.08,1019.42
1019.11,1019.47
1019.11,1019.20
1018.91,1019.45
1019.06,1019.43
1019.09,1019.42
1019.16,1019.50
1019.13,1019.43
1019.14,1019.39
1018.99,1019.32
1019.00,1019.09
1018.94,1018.92
1018.96,1019.26
1018.94,1019.25
1018.79,1019.14
1018.92,1019.17
1018.74,1019.11
1018.75,1019.07
1018.32,1018.89
1018.17,1018.60
1018.20,1018.56
1017.89,1018.39
1017.80,1018.17
1017.72,1018.14
1017.79,1018.15
1017.72,1018.07
1017.74,1018.09
1017.59,1018.00
1017.55,1017.89
1017.48,1017.84
1017.47,1017.79
1017.37,1017.74
1017.34,1017.74
1017.40,1017.72
1017.31,1017.71
1017.27,1017.71
1017.32,1017.65
1017.18,1017.58
1016.88,1017.20
1016.88,1017.22
1016.69,1017.07
1016.72,1017.14
1016.57,1016.99
1016.54,1016.95
1016.49,1016.86
1016.50,1016.81
1016.28,1016.69
1016.19,1016.55
1016.16,1016.48
1016.10,1016.49
1015.98,1016.35
1015.94,1016.30
1015.99,1016.24
1015.83,1016.26
1015.83,1016.14
1015.74,1016.10
1015.71,1016.04
1015.63,1016.01
1015.58,1015.95
1015.50,1015.89
1015.50,1015.89
1015.55,1015.93
1015.51,1015.88
1015.43,1015.76
1015.38,1015.76
1015.36,1015.64
1015.04,1015.59
1015.30,1015.54
1015.28,1015.61
1015.25,1015.55
1015.26,1015.57
1015.22,1015.55
1015.25,1015.60
1015.26,1015.59
1015.15,1015.50
1015.17,1015.49
1015.13,1015.50
1015.23,1015.57
1015.21,1015.62
1015.18,1015.54
1015.21,1015.53
1015.20,1015.60
1015.23,1015.64
1015.30,1015.65
1015.36,1015.67
1015.37,1015.70
1015.36,1015.68
1015.45,1015.83
1015.55,1015.88
1015.50,1015.92
1015.53,1015.87
1015.58,1015.92
1016.54,1016.92
1016.76,1017.13
1016.84,1016.78
1016.87,1017.23
1017.00,1017.22
1016.99,1017.39
1017.09,1017.39
1017.15,1017.47
1017.21,1017.56
1017.25,1017.60
1017.22,1017.65
1017.33,1017.74
1017.34,1017.74
1017.43,1017.73
1017.34,1017.80
1017.48,1017.85
1017.46,1017.88
1017.57,1017.95
1017.53,1017.90
1017.62,1017.99
1017.65,1018.03
1017.73,1018.04
1017.72,1018.01
1017.83,1018.07
1017.74,1018.06
1017.78,1018.09
1017.79,1018.10
1017.76,1018.13
1017.85,1018.21
1017.82,1018.18
1017.84,1018.26
1017.91,1018.27
1017.75,1018.24
1017.92,1018.20
1021.90,1022.38
1022.12,1022.45
1022.19,1022.40
1022.29,1022.55
1022.32,1022.60
1022.33,1022.67
1022.42,1022.72
1022.49,1022.83
1022.29,1022.88
1022.59,1022.90
1022.63,1022.90
1022.73,1022.83
1022.77,1022.30
1022.84,1023.18
1022.76,1023.14
1022.88,1023.21
1022.90,1023.28
1023.04,1023.36
1023.15,1023.45
1023.19,1023.47
1023.17,1023.35
1023.26,1023.39
1023.27,1023.53
1023.28,1023.57
1023.36,1023.66
1023.36,1023.69
1023.40,1023.78
1023.45,1023.78
1023.44,1023.87
1023.48,1023.88
1023.58,1023.93
1023.56,1023.89
1023.58,1023.91
1023.58,1023.94
1023.51,1023.84
1023.63,1023.77
1023.65,1024.00
1023.57,1023.84
1023.67,1024.03
1023.74,1023.89
1023.81,1024.15
1023.96,1024.26
1024.06,1024.34
1024.06,1024.40
1024.05,1024.37
1024.04,1024.40
1024.13,1024.43
1024.11,1024.48
1024.14,1024.52
1024.19,1024.55
1024.29,1024.59
1024.31,1024.63
1024.39,1024.68
1024.32,1024.62
1024.31,1024.65
1024.32,1024.60
1024.27,1024.61
1024.28,1024.65
1024.29,1024.66
1024.33,1024.72
1024.26,1024.57
1024.15,1024.29
1024.13,1024.44
1024.26,1024.55
1024.18,1024.52
1024.13,1024.44
1024.05,1024.38
1024.00,1024.37
1023.98,1024.30
1023.95,1024.26
1023.91,1024.23
1023.80,1024.13
1023.72,1024.09
1023.79,1024.14
1023.82,1024.16
1023.82,1024.13
1023.74,1024.06
1023.75,1024.09
1023.72,1024.04
1023.74,1024.05
1023.71,1024.07
1023.79,1024.15
1023.75,1023.85
1023.77,1024.13
1023.71,1024.22
1024.01,1024.34
1023.91,1024.29
1024.42,1024.74
1024.66,1024.98
1024.65,1024.98
1024.71,1025.02
1024.83,1025.17
1024.90,1025.22
1024.84,1025.14
1024.93,1025.21
1024.90,1025.15
1024.81,1025.10
1024.85,1025.19
1024.83,1025.18
1024.85,1025.17
1024.86,1025.14
1024.73,1025.09
1024.63,1025.03
1024.77,1025.01
1024.72,1025.09
1024.69,1025.04
1024.70,1025.03
1024.67,1025.02
1024.74,1025.05
1024.66,1024.98
1024.63,1024.45
1024.63,1024.98
1024.61,1024.92
1024.58,1024.92
1024.59,1024.91
1024.60,1024.84
1024.58,1024.92
1024.46,1024.81
1024.48,1024.78
1024.46,1024.76
1024.44,1024.75
1024.37,1024.70
1024.33,1024.70
1024.32,1024.60
1024.33,1024.62
1024.34,1024.68
1024.32,1024.70
1024.34,1024.65
1024.43,1024.69
1024.32,1024.69
1024.31,1024.60
1024.28,1024.64
1024.35,1024.71
1024.37,1024.70
1024.40,1024.73
1024.42,1024.71
1024.49,1024.83
1024.47,1024.80
1024.50,1024.83
1024.52,1024.82
1024.48,1024.81
1024.56,1024.85
1024.65,1024.91
1024.57,1024.91
1024.64,1024.86
1024.62,1024.95
1024.72,1024.98
1024.73,1025.06
1024.85,1025.08
1024.82,1025.28
1024.94,1025.22
1025.02,1025.24
1024.99,1025.32
1024.81,1025.24
1025.03,1025.28
1025.11,1025.41
1025.09,1025.39
1025.20,1025.51
1025.35,1025.63
1025.38,1025.65
1025.40,1025.73
1025.45,1025.79
1025.58,1025.73
1025.51,1025.78
1025.50,1025.56
1025.42,1025.90
1025.58,1025.82
1025.60,1025.85
1025.49,1025.78
1025.44,1025.72
1025.48,1025.83
1025.54,1025.81
1025.50,1025.84
1025.56,1025.82
1025.54,1025.87
1025.55,1025.87
1025.56,1025.90
1025.57,1025.86
1025.64,1025.91
1025.63,1025.87
1025.54,1025.82
1025.60,1025.70
1025.76,1025.93
1025.70,1025.90
1025.61,1025.90
1025.68,1025.93
1025.75,1025.97
1025.64,1025.81
1025.65,1026.00
1025.57,1025.90
1025.65,1025.75
1025.67,1025.96
1025.70,1025.91
1025.67,1025.95
1025.70,1025.99
1025.76,1026.03
1025.72,1026.01
1025.75,1026.04
1025.81,1026.11
1025.78,1026.14
1025.88,1026.15
1025.78,1026.09
1025.74,1026.03
1025.71,1026.00
1025.72,1025.95
1025.78,1026.07
1025.79,1026.02
1025.70,1025.94
1025.56,1025.84
1025.51,1025.82
1025.64,1025.87
1025.47,1025.83
1025.43,1025.76
1025.38,1025.77
1025.31,1025.64
1025.30,1025.60
1025.26,1025.56
1025.23,1025.55
1025.17,1025.40
1024.83,1025.32
1024.89,1025.29
1024.91,1025.20
1024.79,1025.16
1024.80,1025.09
1024.68,1025.04
1024.73,1025.05
1024.64,1024.93
1024.54,1024.86
1024.47,1024.83
1024.48,1024.74
1024.39,1024.40
1024.27,1024.61
1024.15,1024.48
1019.46,1019.76
1019.40,1019.54
1019.18,1019.67
1019.29,1019.69
1019.21,1019.53
1019.27,1019.53
1019.25,1019.54
1019.14,1019.50
1019.12,1019.38
1018.99,1018.94
1018.81,1019.22
1018.91,1019.16
1018.84,1019.11
1018.64,1018.99
1018.68,1018.95
1018.52,1018.82
1018.36,1018.76
1018.36,1018.74
1018.21,1018.57
1018.16,1018.46
1017.98,1018.31
1017.92,1018.26
1017.75,1018.08
1003.52,1003.88
1003.44,1003.80
1003.45,1003.58
1003.40,1003.69
1003.31,1003.62
1003.38,1003.68
1003.36,1003.61
1003.27,1003.57
1003.30,1003.58
1003.24,1003.52
1003.11,1003.47
1003.07,1003.39
1003.07,1003.44
1003.07,1003.43
1003.07,1003.44
1002.89,1003.19
1002.76,1003.04
1002.62,1002.92
1002.37,1002.75
1002.25,1002.54
